Server_Name|App_Code|Env|LOCATION|App_Support_Group|App_Support_Group_email|Release|Exception|Deployment|Deployment_Type|Day|Patch_Date_PST|Patch_Day_PST|Patch_Start_Time_PST|Patch_End_Time_PST|Patch_Date_MNL|Patch_Day_MNL|Patch_Start_Time_MNL|Patch_End_Time_MNL|Assigned_Resource|Exclude_List|Patch_Status|POWER_STATUS|Patching_Shift
qgm010cc9|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cca|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ccd|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cce|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ccf|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd0|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd1|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd2|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd3|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd7|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd8|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cd9|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cdf|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ce0|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ce1|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ce2|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ce3|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cec|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ced|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cee|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cef|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010cf0|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010e6a|ITKA|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011a8e|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011a8f|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011a90|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011a9e|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011a9f|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011aa0|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011ac6|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011ac7|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011ae2|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011ae3|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011ae4|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011afb|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011afc|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b02|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b03|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b04|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b05|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b06|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b07|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b08|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b09|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0a|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0b|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0c|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0d|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0e|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b0f|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011b10|itka|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bbd|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bbe|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bbf|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bc0|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bc1|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bc2|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011bc3|itka|QA|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 07|7/15/24|Monday|06:00 PM|10:00 PM|7/16/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010ae9|ITSV|DEV|West US|ServiceNow Administrator|ServiceNow.Admin.Team@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm0110f3|ITSV|DEV|West US|ServiceNow Administrator|ServiceNow.Admin.Team@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011671|ITSV|PROD|West US|ServiceNow Administrator|ServiceNow.Admin.Team@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|08:00 PM|12:00 AM|7/28/24|Sunday|11:00 AM|03:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
qgm011892|itsv|QA|West US|ServiceNow Administrator|ServiceNow.Admin.Team@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm011893|itsv|QA|West US|ServiceNow Administrator|ServiceNow.Admin.Team@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
dgm011a74|jamfad|DEV|West US|Mobile Device Management|EndUser.Computing.Mobile <EndUser.Computing.Mobile@albertsons.com>|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010af7|JSSO|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Stopped (deallocated)|Manila Shift
dgm010f44|JSSO|DEV|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Stopped (deallocated)|Manila Shift
dgm0116c9|JSSO|DEV|East US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Stopped (deallocated)|Manila Shift
pgm010b07|JSSO|PROD|West US|Platform Services DevOps|Platform.DevOps@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 21|7/29/24|Monday|06:00 PM|10:00 PM|7/30/24|Tuesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dc6|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dc7|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dc8|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dc9|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dcb|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm010dcc|MQ01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm01182f|mq01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
dgm011a43|mq01|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 01|7/9/24|Tuesday|06:00 PM|10:00 PM|7/10/24|Wednesday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm010e8f|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e90|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e91|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e92|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e93|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e94|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e95|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e96|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e97|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e98|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e99|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e9a|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e9b|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e9c|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e9d|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm010e9e|MQ01|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 19|7/27/24|Saturday|09:00 PM|01:00 AM|7/28/24|Sunday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm0116b6|MQ01|PROD|East US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 28|8/5/24|Monday|09:00 PM|01:00 AM|8/6/24|Tuesday|12:00 PM|04:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
